Gender,Partner,Dependents,Subscription Type,Contract Type,Paperless Billing,Device Protection,Tech Support,Online Security,Payment Method_Electronic check,Payment Method_Mailed check,Payment Method_Bank transfer,Payment Method_Credit card,Age,Tenure,Monthly Charges,Total Charges,Support Tickets,Login Frequency,Usage Hours,Senior Citizen,Churn
1,0,0,0,1,1,0,0,0,False,True,False,False,1.7148849583806665,-1.258837198442127,-1.6462422200071727,-1.0515133045180236,1.7329338553915494,-1.335577213066528,-1.1256963108235316,-0.43830627417330975,1
0,0,0,1,1,1,0,1,0,True,False,False,False,1.6027937967035122,1.2676320381568935,0.07325579722832665,1.103527382002909,-1.012736337968183,1.243824275725608,0.24217436582386867,2.281509663273933,0
0,1,1,0,0,1,0,1,1,True,False,False,False,-1.2555308260639175,-1.1281577551697637,-1.6277223573526065,-1.0204653762607265,-1.012736337968183,-0.8803887150443864,-0.9243457472210342,-0.43830627417330975,0
1,0,0,0,0,0,0,0,1,True,False,False,False,0.03351753322335479,-1.1717175695938848,-1.3050493657172786,-1.0156708851995961,1.7329338553915494,-0.7286592157036725,-0.2524476708518312,-0.43830627417330975,1
1,1,0,0,1,0,1,0,1,False,False,False,True,-0.9192573410324552,1.833909625670467,-1.1846702584625979,0.1726431706651905,-1.012736337968183,0.6369062783627524,1.3846199549597775,-0.43830627417330975,0
1,0,1,0,0,0,0,1,0,False,True,False,False,0.31374543741624006,-1.1717175695938848,-0.16109169559291572,-0.9623224835078497,0.08553173937570997,-1.0321182143851002,-1.0972446007492656,-0.43830627417330975,0
1,1,0,0,0,0,0,1,0,False,True,False,False,-1.0313485027096092,-1.1281577551697637,-1.4635366518957786,-1.0102563213915297,2.282067894063496,-0.5769297163629586,-1.079735856088179,-0.43830627417330975,1
0,1,0,0,1,1,1,0,1,True,False,False,False,-1.4797131494182256,-0.0827222089908588,-1.1184261343520339,-0.552709070518481,-0.46360229929623653,0.4851767790220385,-0.009513838679252989,-0.43830627417330975,1
0,1,1,1,1,0,1,0,0,False,False,True,False,-1.1434396643867633,0.744914265067441,1.377481509555667,1.6160728709836591,-1.012736337968183,-0.42520021702224475,0.0845956638740881,-0.43830627417330975,0
1,0,1,0,1,1,0,0,0,True,False,False,False,-1.1994852452253404,-0.5618801676561903,-0.6415396709969523,-0.6265586274057999,0.6346657780476564,-0.8803887150443864,-0.8761966994030457,-0.43830627417330975,1
1,0,0,1,0,1,0,0,0,False,True,False,False,1.1544291499948958,-0.5183203532320693,1.301621302912924,-0.05725987298896734,1.1837998167196029,-0.42520021702224475,-0.8805738855683175,2.281509663273933,0
1,1,1,0,0,1,0,1,0,False,True,False,False,-1.0313485027096092,0.1350768631297464,-0.7327143794502018,-0.2639932340902028,-0.46360229929623653,0.029988280999896862,0.3384724614598455,-0.43830627417330975,0
0,1,0,0,1,1,1,0,0,False,False,False,True,0.5379277607705483,-0.256961466687343,-0.08594379135996415,-0.24019240606272066,-0.46360229929623653,-1.0321182143851002,-0.5435305508423979,-0.43830627417330975,1
1,1,0,0,1,0,0,0,0,False,False,False,True,1.210474730833473,-1.258837198442127,-0.3673032432274135,-1.031632222069387,1.1837998167196029,-1.4873067124072419,-1.1804111378894278,-0.43830627417330975,1
0,0,0,1,0,1,0,0,1,True,False,False,False,0.8181556649634335,-1.1281577551697637,0.49030885816096303,-0.8887663539025628,1.1837998167196029,0.18171778034061073,0.6492526791941352,-0.43830627417330975,0
1,0,1,0,0,1,1,0,1,False,False,False,True,1.0423379883177417,-0.03916239456673777,-1.0518258590365746,-0.5045150235356403,-0.46360229929623653,-0.12174121834081701,0.4413363363437304,-0.43830627417330975,0
0,0,0,0,1,1,0,0,1,True,False,False,False,-0.9192573410324552,0.9627133371880462,-0.5991576776143873,0.30312419298473003,-0.46360229929623653,1.243824275725608,0.5442002112276146,-0.43830627417330975,0
1,1,0,0,1,0,0,1,0,True,False,False,False,0.5939733416091253,0.788474079491562,-0.6711002210032793,0.1444741515900964,-0.46360229929623653,0.7886357777034663,1.0869712957213034,-0.43830627417330975,0
0,0,1,1,0,1,1,0,1,True,False,False,False,1.378611473349204,0.6577946362191989,1.6317734698510578,1.6800178730114375,0.08553173937570997,0.7886357777034663,1.3539796518028757,2.281509663273933,0
1,0,0,1,0,1,0,1,1,False,False,True,False,-1.3676219877410716,0.832033893915683,1.715825154206397,1.9877289736784436,-0.46360229929623653,0.6369062783627524,-0.4297237105453344,-0.43830627417330975,0
1,0,0,0,1,1,0,1,0,False,True,False,False,0.4818821799319712,-1.2152773840180058,-0.1368734136600214,-0.9946216299866426,0.08553173937570997,-0.42520021702224475,0.07146410537827318,-0.43830627417330975,0
1,1,1,1,0,1,1,0,1,True,False,False,False,-0.19066479013095344,1.833909625670467,1.0241795142993257,2.6448732126991517,-1.012736337968183,1.6990127737477494,2.0127461696762636,-0.43830627417330975,0
0,0,0,0,1,0,0,0,0,True,False,False,False,0.03351753322335479,1.833909625670467,-0.11657279498097758,1.3680991358473653,-0.46360229929623653,1.5472832744070357,1.4765408644304825,-0.43830627417330975,0
1,0,0,0,0,1,1,0,0,True,False,False,False,0.20165427573908595,-0.21340165226322194,-0.0449864027969811,-0.1900550953818929,-0.46360229929623653,-0.27347071768153086,-0.9724947950390228,-0.43830627417330975,0
0,0,1,1,1,0,0,0,0,False,False,False,True,-0.9192573410324552,-0.8667988686250375,1.1798175908386612,-0.522513742288221,1.1837998167196029,-1.183847713725814,-1.4167791908140983,-0.43830627417330975,0
0,0,0,1,1,1,0,1,1,False,False,True,False,0.9302468266405877,0.004397419857383272,0.21251091834246907,0.10431336849836446,0.6346657780476564,0.6369062783627524,0.25968311048495535,-0.43830627417330975,0
1,0,0,1,1,1,0,0,1,True,False,False,False,0.257699856577663,-0.12628202341497985,0.5426630852806023,0.12630380555934603,0.6346657780476564,-1.183847713725814,-1.3292354675086648,-0.43830627417330975,1
1,1,1,0,1,0,0,0,1,False,False,False,True,-0.5829838560009928,-0.9103586830491586,-0.9627880578126982,-0.8761711262304246,-0.46360229929623653,-0.5769297163629586,-0.9199685610557625,-0.43830627417330975,0
1,1,1,0,1,0,0,0,1,True,False,False,False,-1.4236675685796487,0.047957234281504314,-0.9214745180448194,-0.40328814759833304,-1.012736337968183,1.6990127737477494,0.9534671176805172,-0.43830627417330975,0
0,1,1,1,1,1,1,0,1,False,False,True,False,-1.703895472772534,1.0062731516121672,0.6893973816975506,1.3909864638458793,-1.012736337968183,1.243824275725608,-0.08392600348887139,-0.43830627417330975,0
1,1,1,0,1,0,0,1,1,False,True,False,False,-1.5357587302568028,1.0498329660362882,-0.8965439337021343,0.10597427764194313,0.08553173937570997,1.092094776384894,0.07146410537827318,-0.43830627417330975,0
0,0,1,1,0,0,1,0,1,True,False,False,False,-1.1434396643867633,-1.1717175695938848,1.3614547053353692,-0.8913186176198621,1.7329338553915494,-0.5769297163629586,-0.5960567848256582,-0.43830627417330975,0
0,0,0,1,0,1,1,0,1,True,False,False,False,0.7060645032862795,-0.9539184974732796,1.2193503745820622,-0.6253904546414831,2.8312019327354427,-1.335577213066528,-1.0053236912785604,-0.43830627417330975,0
1,1,1,0,1,1,0,0,0,False,True,False,False,-0.30275595180810755,0.30931612082623056,-0.9627880578126982,-0.2996584897666486,-1.012736337968183,0.7886357777034663,0.6120465967893255,-0.43830627417330975,0
1,1,0,0,0,1,1,1,0,False,False,False,True,1.6588393775420893,1.5289909247016198,-0.4253558896253807,0.8198883911901697,-0.46360229929623653,1.6990127737477494,2.7349818869460907,-0.43830627417330975,0
1,1,0,0,0,0,1,0,0,False,False,True,False,0.31374543741624006,-0.21340165226322194,-0.3972199444386358,-0.326941690631834,-1.012736337968183,0.18171778034061073,-0.6595259842220977,-0.43830627417330975,0
1,0,0,0,1,1,1,0,0,False,False,True,False,-0.4708926943238387,0.48355537852271474,-0.4513549275827527,0.10865941409072882,-1.012736337968183,1.6990127737477494,1.9689743080235467,-0.43830627417330975,0
1,0,0,1,1,1,0,0,1,False,False,False,True,-0.13461920929237636,-1.258837198442127,1.1221210956455896,-1.0084791486079006,1.7329338553915494,-0.5769297163629586,-0.30497390483509146,-0.43830627417330975,1
1,0,0,0,0,1,0,1,1,False,True,False,False,-0.5829838560009928,0.047957234281504314,-0.5208044125373761,-0.21020745965731402,-1.012736337968183,1.243824275725608,1.5115583537526565,-0.43830627417330975,0
0,1,1,0,1,1,0,0,0,True,False,False,False,0.9302468266405877,1.833909625670467,-0.6985238637802332,0.716757006101559,-1.012736337968183,1.243824275725608,0.8812435459535342,2.281509663273933,1
0,1,1,1,0,1,1,0,0,False,False,False,True,0.7621100841248565,0.2657563064021095,0.9276625377726435,0.7376844613106499,0.08553173937570997,0.7886357777034663,0.4325819640131869,-0.43830627417330975,0
0,1,1,0,0,0,1,0,0,False,True,False,False,0.7621100841248565,1.833909625670467,-0.34344111249941456,1.1141793459770604,-1.012736337968183,1.6990127737477494,2.4395218207902523,-0.43830627417330975,0
1,0,0,0,1,0,1,0,1,True,False,False,False,0.9862924074791647,-0.0827222089908588,-0.1874468847551832,-0.14749153039578378,-0.46360229929623653,-0.12174121834081701,-0.6442058326436467,-0.43830627417330975,0
0,0,0,1,0,0,0,1,0,False,False,True,False,-0.2467103709695305,1.3547516670051356,0.6648229485597608,1.737867338482282,-1.012736337968183,1.6990127737477494,0.9578443038457886,-0.43830627417330975,0
0,1,0,1,1,0,0,1,0,False,True,False,False,0.42583659909339416,-1.0845979407456428,2.1645756723747334,-0.7154560211339418,0.08553173937570997,-0.7286592157036725,-1.0578499252618203,-0.43830627417330975,1
0,1,0,0,1,1,1,0,1,True,False,False,False,0.4818821799319712,-1.0845979407456428,-1.2637358259494003,-0.9819212114020778,0.6346657780476564,-0.42520021702224475,-0.887139664816225,-0.43830627417330975,1
0,0,0,1,0,0,1,1,0,True,False,False,False,-1.0313485027096092,-1.0845979407456428,1.0622876932231444,-0.8011312511235409,0.6346657780476564,-0.7286592157036725,-0.7514468936928027,-0.43830627417330975,0
0,0,1,0,0,1,1,0,0,False,True,False,False,-0.4708926943238387,-0.30052128111146403,-0.35804331190013017,-0.3716976556874669,0.6346657780476564,1.243824275725608,2.0696495898247957,-0.43830627417330975,0
1,1,0,1,1,0,1,0,0,True,False,False,False,1.5467482158649353,-0.6925596109285533,1.2385825396464196,-0.2941387350461555,3.380335971407389,-1.9424952104293836,-1.464928238632087,2.281509663273933,1
1,1,0,0,1,0,1,0,0,False,True,False,False,-0.863211760193878,0.5271151929468357,-1.2046147259367461,-0.35459582787241867,-0.46360229929623653,0.9403652770441802,1.1723264259441013,-0.43830627417330975,0
0,0,1,0,0,0,0,0,1,True,False,False,False,-0.07857362845379932,1.833909625670467,-0.572090186042329,0.8582664651344606,-1.012736337968183,0.18171778034061073,0.15681923560107108,-0.43830627417330975,0
0,1,1,0,0,1,1,0,0,False,True,False,False,1.6588393775420893,0.09151704870562535,0.11955545386474223,0.13579313313299204,-1.012736337968183,1.092094776384894,1.1263659712087482,2.281509663273933,0
0,1,0,0,0,0,1,0,0,False,False,False,True,-1.5357587302568028,-0.9539184974732796,-0.7953969915118106,-0.8759441353141356,0.08553173937570997,-1.4873067124072419,-1.1694681724762486,-0.43830627417330975,0
1,0,0,0,1,0,0,0,1,False,False,True,False,0.4818821799319712,1.833909625670467,-1.4453729404461078,-0.11914534767870813,-0.46360229929623653,0.9403652770441802,0.8133971603918232,-0.43830627417330975,0
1,1,0,1,1,1,0,0,0,False,False,True,False,-0.863211760193878,-0.21340165226322194,0.3428622593342239,-0.03932759060212971,-0.46360229929623653,-0.12174121834081701,-0.05766288649724154,-0.43830627417330975,1
0,0,0,1,0,0,0,0,0,True,False,False,False,-0.022528047615222268,0.5271151929468357,1.689826116249025,1.535153377508507,0.08553173937570997,1.092094776384894,1.642873938710807,-0.43830627417330975,0
1,1,0,1,1,0,0,0,0,False,True,False,False,1.210474730833473,1.833909625670467,0.9080742215033908,2.5149236813055573,0.08553173937570997,1.3955537750663218,2.0433864728331654,2.281509663273933,0
1,0,0,0,1,1,0,1,0,False,False,False,True,0.5939733416091253,1.833909625670467,-0.7017292246242927,0.7131694423514291,-1.012736337968183,0.6369062783627524,0.5967264452108749,-0.43830627417330975,0
0,1,1,1,1,1,0,0,1,True,False,False,False,-0.3588015326466846,-0.256961466687343,1.263513123989105,0.26326237353884224,0.08553173937570997,-1.183847713725814,-0.9484202711300284,-0.43830627417330975,0
1,1,0,1,1,1,1,1,0,True,False,False,False,0.7060645032862795,1.0933927804604093,-0.2868130709210291,0.6488977948587469,-0.46360229929623653,0.029988280999896862,-0.515078840768132,-0.43830627417330975,1
1,1,0,0,1,0,0,0,0,False,False,True,False,-1.0873940835481863,-0.0827222089908588,-0.13010654076700687,-0.12253360233160852,0.6346657780476564,0.4851767790220385,0.17870516642742948,-0.43830627417330975,0
0,0,1,0,1,0,1,1,0,False,False,True,False,-0.30275595180810755,-0.3440810955355851,0.2808919496824061,-0.18317893152747725,0.08553173937570997,0.3334472796813246,0.36911276461674736,-0.43830627417330975,0
1,1,0,0,0,1,1,0,0,False,False,False,True,0.31374543741624006,-0.1698418378391009,-0.9025985041853576,-0.5018188143592309,0.08553173937570997,-0.5769297163629586,-0.5785480401645715,-0.43830627417330975,0
1,1,0,0,0,1,1,1,0,False,False,True,False,0.9302468266405877,-0.3440810955355851,-0.7480288812607084,-0.5350591426860517,-1.012736337968183,0.9403652770441802,1.4021286996208644,2.281509663273933,0
0,0,0,1,1,1,0,0,1,False,False,False,True,0.08956311406193183,-0.5183203532320693,1.4718615788529754,-0.009624998751131323,2.282067894063496,-0.8803887150443864,-1.0819244491708149,-0.43830627417330975,1
1,1,0,0,1,0,0,0,1,True,False,False,False,-0.19066479013095344,0.5706750073709568,-0.9353644150357442,-0.15778916708597154,0.08553173937570997,1.243824275725608,0.4369591501784583,-0.43830627417330975,0
1,0,0,0,0,0,0,0,1,True,False,False,False,-1.2555308260639175,-0.8667988686250375,-0.10197059558026199,-0.7217674758795407,0.6346657780476564,-1.0321182143851002,-0.44504386212378505,-0.43830627417330975,0
0,0,0,1,0,1,1,1,0,False,False,True,False,-1.0873940835481863,0.09151704870562535,1.370714636662652,0.7581690074147867,-1.012736337968183,0.18171778034061073,-0.517267433850768,-0.43830627417330975,0
0,0,0,0,1,1,0,0,1,True,False,False,False,-1.4797131494182256,0.48355537852271474,-0.012220491946594558,0.3885392138751683,0.08553173937570997,0.18171778034061073,-0.298408125587184,-0.43830627417330975,1
0,1,0,0,0,1,0,1,0,True,False,False,False,1.26652031167205,1.833909625670467,-1.3068301217417562,0.03591712996579548,-0.46360229929623653,1.243824275725608,1.6450625317934426,2.281509663273933,0
1,0,0,0,1,1,0,0,0,True,False,False,False,1.1544291499948958,-0.6925596109285533,-0.49587382819469084,-0.6716080197434652,-1.012736337968183,-1.0321182143851002,-0.8652537339898665,2.281509663273933,1
0,1,0,0,0,1,0,0,1,False,False,True,False,1.26652031167205,1.5289909247016198,-0.46346406854919975,0.7813829808782046,-1.012736337968183,1.3955537750663218,0.2815690413113137,2.281509663273933,0
1,0,0,0,1,1,0,1,0,False,False,False,True,-0.19066479013095344,1.833909625670467,-0.30568908478049095,1.1564328745897012,-1.012736337968183,1.6990127737477494,1.855167467726483,-0.43830627417330975,0
0,1,0,1,1,0,0,0,1,True,False,False,False,1.378611473349204,0.22219649197798846,1.0277410263482805,0.7421578432706887,-0.46360229929623653,0.9403652770441802,0.20496828341905932,2.281509663273933,0
1,0,1,0,0,1,1,1,1,False,False,False,True,0.20165427573908595,0.832033893915683,-1.1761226295451057,-0.2150794598118114,-1.012736337968183,1.5472832744070357,0.5573317697234296,-0.43830627417330975,0
0,0,1,0,0,1,0,0,0,False,True,False,False,-1.4797131494182256,-0.5183203532320693,-1.4727965832230614,-0.833568806697632,-0.46360229929623653,-0.42520021702224475,-0.6704689496352769,-0.43830627417330975,0
0,1,0,0,1,1,1,1,1,False,False,False,True,0.1456086949005089,1.833909625670467,-0.9756095011889363,0.40663205081255205,-1.012736337968183,1.5472832744070357,1.0278792824901353,-0.43830627417330975,0
0,0,0,0,1,0,0,1,1,False,False,False,True,0.8181556649634335,0.30931612082623056,-1.0244022162596205,-0.3350967545268052,-1.012736337968183,1.6990127737477494,2.531442730260958,-0.43830627417330975,0
0,1,0,1,1,1,0,0,0,False,False,False,True,0.1456086949005089,-0.7361194253526744,0.8706783449893629,-0.42329656641464386,2.282067894063496,-0.7286592157036725,-0.6179427156520166,-0.43830627417330975,1
1,0,0,0,0,0,0,0,0,True,False,False,False,-1.0313485027096092,-0.5183203532320693,-0.7854247577747364,-0.6412355278712235,0.08553173937570997,0.029988280999896862,-0.5194560269334038,-0.43830627417330975,0
0,1,0,1,1,1,1,0,1,True,False,False,False,0.42583659909339416,0.09151704870562535,0.4119555930839523,0.2812444831999872,-0.46360229929623653,0.3334472796813246,1.1526290882003785,-0.43830627417330975,0
0,0,0,0,0,0,1,0,0,False,True,False,False,0.5939733416091253,-0.9103586830491586,-1.234175275943073,-0.9141395092526327,0.6346657780476564,-0.7286592157036725,-0.7711442314365254,-0.43830627417330975,0
1,0,0,1,1,0,1,1,1,True,False,False,False,0.7621100841248565,0.744914265067441,0.8503777263103188,1.2309634042258875,-1.012736337968183,-0.42520021702224475,0.25092873815441213,-0.43830627417330975,0
0,1,0,1,1,1,0,0,0,False,False,False,True,0.9302468266405877,-0.9103586830491586,1.3098127806255206,-0.5582232888751621,1.1837998167196029,-0.5769297163629586,-0.6704689496352769,2.281509663273933,1
1,0,0,0,1,0,1,0,0,False,False,False,True,1.4907026350263581,0.004397419857383272,-1.030456786742844,-0.47534392261058706,-0.46360229929623653,-0.7286592157036725,-1.1366392762367108,-0.43830627417330975,1
0,1,0,1,1,1,1,1,0,False,False,False,True,-0.9753029218710322,0.4399955640985937,1.306607419781461,1.1732191296674697,-0.46360229929623653,-0.27347071768153086,-0.031399769505611394,-0.43830627417330975,0
0,1,0,0,1,1,0,1,0,True,False,False,False,-1.1434396643867633,1.5289909247016198,0.23993456111942282,1.4921136852345718,-0.46360229929623653,0.7886357777034663,1.6034792632233617,-0.43830627417330975,0
0,0,0,1,1,1,0,1,0,True,False,False,False,0.5939733416091253,0.6142348217950778,1.081519858287502,1.2427337136900485,0.08553173937570997,0.3334472796813246,0.6601956446073144,-0.43830627417330975,0
1,0,0,0,1,0,1,1,0,True,False,False,False,0.3697910182548171,1.0062731516121672,0.18615572918020187,0.976373714334339,-0.46360229929623653,1.243824275725608,-0.007325245596616962,-0.43830627417330975,0
0,0,1,0,0,1,1,1,1,True,False,False,False,-1.5357587302568028,1.833909625670467,-0.048904066050831634,1.4438365927945522,-1.012736337968183,1.3955537750663218,0.6120465967893255,-0.43830627417330975,0
0,1,1,0,1,1,0,0,0,True,False,False,False,1.210474730833473,0.004397419857383272,-0.39971300287290434,-0.18119691328280674,-1.012736337968183,0.3334472796813246,0.42163899860000764,2.281509663273933,0
0,1,0,1,1,1,1,0,0,True,False,False,False,0.08956311406193183,1.3983114814292565,0.8404054925732446,1.952982754394778,-0.46360229929623653,1.6990127737477494,0.17432798026215773,-0.43830627417330975,0
1,0,1,1,1,1,0,0,0,True,False,False,False,-1.3676219877410716,-0.9103586830491586,0.9686199263356268,-0.6059578176616127,1.1837998167196029,-0.42520021702224475,-0.31591687024827064,-0.43830627417330975,1
1,1,0,0,0,0,1,0,0,True,False,False,False,1.378611473349204,1.1369525948845303,-0.2006244793363168,0.7550243527696112,-1.012736337968183,0.18171778034061073,0.6864587615989443,2.281509663273933,0
0,0,1,1,1,1,1,1,0,False,False,False,True,0.5379277607705483,-0.9103586830491586,1.1306687245630815,-0.5832864078517641,0.08553173937570997,-0.42520021702224475,0.31658653063348735,-0.43830627417330975,0
1,0,0,1,1,1,1,1,0,False,False,True,False,-1.3115764069024944,1.833909625670467,2.1211252253774817,3.8726172516324953,-0.46360229929623653,-0.12174121834081701,-0.04890851416669806,-0.43830627417330975,1
0,0,1,1,1,1,0,0,0,False,True,False,False,0.31374543741624006,-0.6925596109285533,0.9262379329530618,-0.36211420992901805,1.1837998167196029,-0.42520021702224475,-0.11456630664577327,-0.43830627417330975,0
0,1,1,0,1,0,0,1,0,False,True,False,False,1.0983835691563189,-0.9974783118974007,-0.7508780908998725,-0.8942916449868678,-0.46360229929623653,-0.7286592157036725,-1.053472739096549,2.281509663273933,1
0,1,1,0,0,0,0,1,1,True,False,False,False,-1.1994852452253404,-1.0410381263215216,0.32078088463070287,-0.8182220062109652,2.8312019327354427,-1.9424952104293836,-1.8807609243328967,-0.43830627417330975,1
0,0,0,0,0,1,0,0,1,False,False,False,True,0.6500189224477024,-0.9974783118974007,-1.2209976813619394,-0.9454476466090905,0.6346657780476564,-1.6390362117479558,-1.3161039090128497,-0.43830627417330975,0
0,1,0,0,0,0,0,1,0,True,False,False,False,1.4346570541877812,-0.4312007243838271,0.4169417099524894,-0.22072655089997886,-0.46360229929623653,0.18171778034061073,-0.4362894897932419,2.281509663273933,0
0,0,0,0,1,1,0,0,0,False,False,True,False,-0.9192573410324552,-0.21340165226322194,-1.6462422200071727,-0.8123423878426967,-0.46360229929623653,-0.42520021702224475,0.003617719816562241,-0.43830627417330975,0
0,0,0,0,1,1,0,0,0,True,False,False,False,0.3697910182548171,1.833909625670467,-1.1387267530310776,0.2240649177503858,-1.012736337968183,0.7886357777034663,1.089159888803939,-0.43830627417330975,0
1,1,0,1,1,1,0,1,0,False,False,False,True,-0.9192573410324552,-0.6054399820803112,0.4938703702099184,-0.369743319261856,0.6346657780476564,-0.42520021702224475,-0.545719143925034,-0.43830627417330975,1
1,0,0,1,1,0,0,0,0,False,False,False,True,-1.4797131494182256,-0.9103586830491586,0.20289483581029058,-0.7130864574224363,0.08553173937570997,-0.42520021702224475,-0.1298864582242242,-0.43830627417330975,1
1,0,0,1,0,1,0,0,1,True,False,False,False,-0.13461920929237636,0.6577946362191989,0.72750556062137,1.0474606256795056,-0.46360229929623653,0.029988280999896862,-0.18678987837275596,-0.43830627417330975,0
1,0,1,1,0,1,0,1,0,False,False,False,True,-0.695075017678147,-1.0845979407456428,0.8500215751054236,-0.8176296152830889,0.6346657780476564,-1.183847713725814,-0.9090255956425833,-0.43830627417330975,1
1,0,1,1,1,0,1,0,0,False,False,True,False,1.26652031167205,1.833909625670467,1.1940636390344816,2.8350140914560362,-1.012736337968183,1.3955537750663218,1.601290670140726,-0.43830627417330975,0
1,0,0,0,1,0,0,0,0,False,False,True,False,1.0983835691563189,-0.5183203532320693,-1.6462422200071727,-0.8821005718730004,-1.012736337968183,-1.0321182143851002,-0.6704689496352769,-0.43830627417330975,1
1,1,1,1,1,1,0,1,0,True,False,False,False,-1.1994852452253404,0.09151704870562535,2.0577303109060816,1.0999176727975315,-1.012736337968183,0.4851767790220385,0.47197663950063223,-0.43830627417330975,0
0,1,0,0,0,0,1,0,1,True,False,False,False,-1.0873940835481863,-0.9974783118974007,-0.9841571301064282,-0.9196758730645616,0.08553173937570997,-0.42520021702224475,-0.5479077370076696,-0.43830627417330975,0
0,0,0,0,0,1,1,0,0,False,False,False,True,1.26652031167205,-1.0410381263215216,-0.5724463372472244,-0.9015332088528707,1.7329338553915494,-1.0321182143851002,-0.7689556383538897,-0.43830627417330975,1
0,1,0,0,0,1,1,0,0,True,False,False,False,-1.5357587302568028,1.0062731516121672,-1.0130053777029644,-0.011595944268178093,-0.46360229929623653,0.18171778034061073,0.1261789324441692,-0.43830627417330975,0
0,0,1,0,0,1,1,0,0,False,False,False,True,-0.022528047615222268,-0.47476053880794816,-0.6824970595599354,-0.5874885079850182,1.7329338553915494,-0.27347071768153086,-0.8915168509814967,-0.43830627417330975,0
1,0,0,1,0,1,1,1,0,True,False,False,False,-0.751120598516724,1.833909625670467,1.2378702372366288,2.8840441293744785,-1.012736337968183,1.092094776384894,0.9228268145236153,-0.43830627417330975,0
1,0,0,1,1,1,0,0,0,True,False,False,False,-0.863211760193878,-0.21340165226322194,1.4576155306571557,0.3938928776813036,-0.46360229929623653,-0.5769297163629586,-0.6726575427179126,-0.43830627417330975,0
0,0,0,0,0,1,0,1,0,False,True,False,False,0.4818821799319712,1.3983114814292565,-1.6216677868693827,-0.4199359935808031,-1.012736337968183,0.3334472796813246,-0.5238332130986755,-0.43830627417330975,0
0,1,0,0,0,1,0,0,1,True,False,False,False,0.257699856577663,1.833909625670467,0.27590583281386905,1.807376386141049,-0.46360229929623653,1.6990127737477494,0.44352492942636607,-0.43830627417330975,0
1,1,1,0,1,1,0,1,1,False,False,False,True,-0.3588015326466846,-0.8232390542009165,-1.6462422200071727,-0.951858755903304,0.6346657780476564,-1.0321182143851002,-0.8171046861718779,-0.43830627417330975,0
0,0,0,1,1,1,1,0,1,True,False,False,False,-0.4708926943238387,1.0062731516121672,1.227541852294659,1.8343550869965781,-1.012736337968183,1.5472832744070357,2.1462503477170505,-0.43830627417330975,0
0,1,0,0,1,1,1,0,0,True,False,False,False,-1.0873940835481863,-1.258837198442127,-0.5318450998891368,-1.0341900221504983,0.6346657780476564,-1.335577213066528,-1.176033951724156,-0.43830627417330975,1
0,0,1,1,1,0,1,0,1,False,True,False,False,0.1456086949005089,0.3528759352503516,0.7157525708598178,0.7124607877835021,-1.012736337968183,1.6990127737477494,0.2859462274765855,-0.43830627417330975,0
0,1,1,0,1,1,0,1,0,False,False,True,False,0.257699856577663,0.6577946362191989,-0.7466042764411265,0.016285183888695716,-0.46360229929623653,0.029988280999896862,0.5967264452108749,-0.43830627417330975,0
1,0,0,1,0,0,1,0,0,False,False,False,True,0.31374543741624006,-0.3440810955355851,1.1997620583128095,0.13106507843760482,-0.46360229929623653,-0.27347071768153086,0.0101834990644697,-0.43830627417330975,1
0,0,0,0,0,1,1,0,0,True,False,False,False,-1.5918043110953797,-1.0410381263215216,-1.1494112891779427,-0.9553466651048192,1.1837998167196029,-1.335577213066528,-0.7908415691802482,-0.43830627417330975,0
0,0,0,0,0,1,1,1,1,False,True,False,False,-1.2555308260639175,0.09151704870562535,-1.6462422200071727,-0.7425842038123932,-1.012736337968183,0.18171778034061073,1.016936317076956,-0.43830627417330975,0
1,1,1,0,0,1,0,1,0,False,False,True,False,1.6588393775420893,1.833909625670467,-0.9410628343140723,0.445298015675063,-0.46360229929623653,1.3955537750663218,2.0587066244116166,2.281509663273933,0
1,1,0,0,1,0,0,1,0,True,False,False,False,1.210474730833473,1.833909625670467,0.3182878261964341,1.8548119512816557,-1.012736337968183,1.6990127737477494,2.5489514749220445,2.281509663273933,0
0,0,0,0,1,1,0,0,0,False,True,False,False,-0.751120598516724,0.7013544506433199,-1.2502020801633706,-0.31987175404400087,-0.46360229929623653,0.7886357777034663,1.2489271838363556,-0.43830627417330975,0
1,1,0,1,1,0,0,1,1,False,False,False,True,0.6500189224477024,-0.8232390542009165,0.7980234991906796,-0.5339020426493587,0.6346657780476564,-0.27347071768153086,0.38662150927783434,-0.43830627417330975,1
0,1,0,0,0,0,0,1,0,True,False,False,False,0.20165427573908595,1.6596703679739828,-0.9492543120266689,0.35292932183684206,-1.012736337968183,1.6990127737477494,1.3955629203729567,-0.43830627417330975,0
0,1,0,0,1,0,1,0,0,True,False,False,False,1.7148849583806665,1.833909625670467,-0.9510350680511463,0.4341367062302145,-0.46360229929623653,1.5472832744070357,2.422013076129166,2.281509663273933,0
1,1,1,0,0,0,0,0,0,False,True,False,False,1.4346570541877812,-0.6054399820803112,-1.5048501916636572,-0.8668644986625722,0.6346657780476564,-0.27347071768153086,-0.6639031703873691,-0.43830627417330975,1
0,1,0,0,0,0,1,1,0,False,False,True,False,1.322565892510627,-0.9974783118974007,-0.2430064727188821,-0.8390276614161939,-1.012736337968183,-0.5769297163629586,-0.998757912030653,-0.43830627417330975,0
